,ID,ID_2022,ID_2019,ID_2016,IntDate,Mode,STATE,PCODE_r,SAMPSRC,accesstype,PANEL_FLAG,PANEL,CITIZEN,AGE,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A5,A6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A9,A10,A11,A12_Order,A12a_1,A12a_2,A12a_3,A12a_4,A12a_5,A12a_6,A12a_7,A12a_8,A12_b,A12_c,A13_Order,A13_1,A13_2,A13_3,A13_4,A13_5,B1_r,B1_other_r,B2,B3,B4,B5,B6,B6a,B6b_1,B6b_2,B6b_3,B6b_4,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1_r,B9_1_other_r,B9_2_r,B9_2_other_r,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B15b,B16,B17,B18_1,B18_2,B18_3,B18_4,B19_1,B19_2,B20_1,B20_2,B21_1,B21_2,C1_1,C1_2,C1_3,C1_4,C2_Order,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C3_Order,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12b,C12c,C12d,C12e,C13_Order,C13_1,C13_2,C13_3,C13_4,C13_5,D1_Order,D1_1,D1_2,D1_3,D1_4,D1_6,D1_15,D1_10,D1_12,D1_13,D1_14,D2_Order,D2_1,D2_2,D2_3,D2_4,D2_6,D2_15,D2_10,D2_12,D2_13,D2_14,D3_1_Order,D3_1,D3_2_Order,D3_2,DVERB,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_Order,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D9_1,D9_2,D10_Order,D10_2,D10_3,D10a,E1,E2_Order,E2_3,E2_4,E2_6,E2_7,E6_Order,E6_2,E6_3,E6_5,E6_6,E6_7,E6a_1,E6a_2,E6a_3,E6a_4,E8_1_Order,E8_1,E8_2_Order,E8_2,F1,F2,F3,F4,F5_Order,F5_1,F5_2,F5_3,F5_6,F5_7,F5a,F6_Order,F6_1,F6_2,F6_3,F6a_Order,F6a_1,F6a_2,F6a_3,F6a_4,F6b,F6c,F7,F8_Order,F8_1,F8_2,F8_4,F8_5,F9,F10_Order,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1,G2,G3,G3_EDU,G4,G4_other,G5_Work,G5_Code_1d,G5_A_r,G5_B_r,G5_C_r,G5_D,G5_E,G5_F,G6,H1,H2,H2_AGE_GRP1,H2_AGE_GRP2,H3_1_r,H3_2_r,H3_3_r,H4,H5_1,H5_2,H6_r,H7,H8,I1,I1_other,I2_Work,I2_Code_1d,I2_A_r,I2_B_r,I3,I4,I5,I6,I6_other,J1,J2,J3,J4,J5,J6,J7,J8_1,J8_2,J8_3,J8_4,J8_5,J8_6,J8_7,J8_8,J9,W0,W1,W6,EDU_YOUTH,Panel_New,doutcome,devicetype,devicedets,GCCSA,SA2_r,LGA_r,CED_ABS,CED_AEC,weight_final,weight
11,22050171,,,,25-Jul-25,2,8,9,4,8,NA,NA,1,32,2,3,1,2,1,1,2,2,3,4,4,4,4,2,0,1,0,0,0,1,0,0,1,1,2,"_2,_5,_4,_6,_1,_3,_97,_na",0,1,0,0,1,1,0,0,3,2,"_1,_2,_3,_97,_na",0,0,0,1,0,1,9,3,1,4,4,3,2,2,2,3,1,2,4,1,9,3,6,2,9,96,9,1,NA,998,2,2,2,0,1,1,0,0,1,0,0,2,2,2,7,6,5,3,2,998,998,998,2,1,7,0,5,4,"g,f,e,b,c,d,a,h,i",2,3,3,3,2,2,2,3,3,"g,f,e,b,c,d,a,h,i",4,4,3,3,4,4,3,3,4,2,1,2,1,1,2,1,1,1,4,2,2,3,1,3,1,"a,b,d,c,e",2,2,3,2,2,"p,d,m,c,n,a,f,b,j,l",2,2,1,3,1,3,2,1,2,1,"p,d,m,c,n,a,f,b,j,l",998,998,1,1,1,1,998,3,3,3,"_15,_4,_13,_3,_14,_1,_6,_2,_10,_12,_na",3,"_15,_4,_13,_14,_1,_6,_2,_10,_12,_na",12,Funding towards education was important to me as an educator and withy family entering school.,3,4,2,2,3,3,3,2,"f,a,b,e,h,g,c,d",2,1,3,3,3,4,3,3,2,2,"c,b",3,1,3,3,"d,c,g,f",2,3,3,3,"b,c,f,e,g",2,2,3,3,3,2,2,2,2,"_2,_1,_4,_3,_na",3,"_2,_1,_4,_3,_na",4,2,3,2,3,"a,b,f,c,g",2,3,2,3,2,2,"a,b,c",2,3,3,"a,b,c,d",3,3,2,3,2,3,3,"b,a,e,d",3,2,2,3,2,"d,b,f,e,c,a",1,2,998,2,998,1,18,5,3,1,2,,1,2,9,9,9,5,3,2,1,2,1993,1,2,0,0,0,2,6,6,999996,1,2,1,,1,2,9,9,3,2,2,1,,2,2,1,2,5,19,1,0,0,0,0,0,0,1,0,1,1,2,NA,2,3,1,1,1,15,9,9,803,439,2711.748398,0.304538868
12,22050173,,,,22-Jul-25,2,2,9,4,8,NA,NA,1,30,2,2,1,2,3,2,1,3,2,4,4,4,5,1,1,0,0,0,0,0,0,0,3,2,4,"_4,_1,_3,_5,_6,_2,_97,_na",0,0,0,0,0,0,1,0,7,2,"_1,_2,_3,_97,_na",0,0,0,1,0,2,9,2,2,1,2,3,3,1,2,1,1,1,10,2,5,5,0,2,9,2,9,3,NA,NA,1,1,2,1,0,0,0,0,0,0,0,1,4,2,0,9,5,1,998,1,2,1,2,1,9,0,5,5,"a,h,c,d,i,e,f,b,g",1,1,1,1,1,1,1,1,1,"a,h,c,d,i,e,f,b,g",2,4,4,4,3,4,2,3,4,2,3,3,2,2,2,2,2,2,4,1,2,1,1,2,3,"d,e,a,b,c",1,2,2,1,3,"d,n,j,f,c,l,p,b,m,a",2,3,1,2,1,3,2,1,2,1,"d,n,j,f,c,l,p,b,m,a",1,3,1,1,1,1,1,1,1,1,"_4,_14,_10,_6,_3,_12,_15,_2,_13,_1,_na",12,"_4,_14,_10,_6,_3,_15,_2,_13,_1,_na",14,Labour looks after the little people and try to make life a little easier whilst keeping it fair. Liberal only care about the big dogs and making a profit,2,3,1,2,2,3,1,2,"d,h,a,g,f,e,c,b",2,3,5,3,3,3,2,3,3,3,"c,b",1,1,3,1,"g,c,f,d",1,3,1,3,"f,g,b,c,e",4,1,1,2,3,5,5,4,5,"_4,_1,_3,_2,_na",3,"_4,_1,_3,_2,_na",2,3,2,1,2,"f,g,a,b,c",3,1,2,3,1,2,"a,b,c",2,2,2,"a,b,c,d",3,3,3,2,1,3,5,"e,a,d,b",1,4,3,1,3,"d,a,c,e,f,b",998,998,998,998,998,1,18,4,3,1,1,,1,2,9,9,9,3,3,1,1,2,1995,1,2,0,0,0,2,2,2,999996,6,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,2,2,1,2,5,13,1,1,0,0,0,0,0,0,0,1,1,2,NA,2,3,1,1,6,3,9,9,236,419,3623.536035,0.406935821
13,22050186,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,29,2,3,2,3,2,2,2,3,4,4,4,4,5,2,1,0,0,0,0,0,0,0,1,1,3,"_5,_6,_4,_2,_1,_3,_97,_na",0,0,0,0,1,0,0,0,4,2,"_1,_2,_3,_97,_na",0,0,0,1,0,4,9,2,1,1,1,3,999,999,999,999,999,2,2,8,3,9,1,4,9,4,9,3,2,2,1,1,2,1,0,0,0,0,0,0,0,1,3,2,2,7,1,8,998,998,2,1,998,998,5,0,5,6,"a,h,c,e,i,d,f,b,g",2,2,2,2,2,2,2,2,2,"a,h,c,e,i,d,f,b,g",4,4,4,4,4,4,4,4,4,2,1,3,2,2,2,2,2,2,4,2,2,1,3,3,3,"b,d,c,a,e",3,3,3,2,999,"j,f,p,l,a,d,b,n,m,c",3,3,2,1,2,1,2,1,3,2,"j,f,p,l,a,d,b,n,m,c",1,1,1,1,1,1,1,1,1,1,"_10,_6,_15,_12,_1,_4,_2,_14,_13,_3,_na",12,"_10,_6,_15,_1,_4,_2,_14,_13,_3,_na",15,Because Peter Dutton was too much like Donald Trump,3,3,2,2,3,3,2,2,"g,d,f,a,e,b,c,h",2,2,3,4,2,4,3,3,3,1,"b,c",3,2,3,4,"f,d,g,c",3,4,4,3,"c,f,e,b,g",4,3,4,2,2,2,2,2,2,"_3,_2,_4,_1,_na",2,"_3,_2,_4,_1,_na",3,2,4,3,3,"b,f,c,a,g",3,3,2,3,2,2,"a,b,c",3,3,3,"a,b,c,d",3,3,2,4,2,4,3,"d,b,e,a",3,2,2,3,2,"a,d,b,e,f,c",998,998,2,998,2,1,18,6,2,1,1,,1,2,9,9,9,5,3,2,2,2,1996,1,2,0,0,0,2,1,1,999996,6,2,1,,1,5,9,9,3,1,2,2,,2,2,2,2,5,24,1,0,0,0,0,0,0,1,0,1,1,2,NA,2,3,1,0,8,1,9,9,134,477,4962.180915,0.557270342
14,22050199,,,,23-Jul-25,2,4,9,4,8,NA,NA,1,34,1,1,2,1,1,1,1,2,3,1,2,4,1,1,1,0,0,0,0,0,0,0,1,1,3,"_4,_5,_2,_6,_1,_3,_97,_na",0,1,0,1,1,0,0,0,5,2,"_2,_1,_3,_97,_na",1,0,0,0,0,2,9,2,1,1,3,2,3,3,2,1,2,2,8,6,8,6,6,2,9,2,9,1,NA,NA,2,2,2,1,0,0,0,0,0,0,0,2,2,1,8,10,7,6,1,1,998,1,1,1,10,8,6,6,"b,a,f,i,e,c,h,g,d",1,1,1,2,1,2,2,1,1,"b,a,f,i,e,c,h,g,d",2,2,1,1,1,1,2,2,1,1,2,4,2,2,2,1,2,2,2,1,2,2,1,1,1,"e,a,c,b,d",1,2,1,2,2,"n,c,p,d,j,a,m,b,l,f",1,2,1,1,2,2,1,1,1,1,"n,c,p,d,j,a,m,b,l,f",3,2,2,1,3,3,1,1,3,1,"_14,_3,_15,_4,_10,_1,_13,_2,_12,_6,_na",12,"_14,_3,_15,_4,_10,_1,_13,_2,_6,_na",14,Better governance,1,1,1,1,2,1,1,1,"f,a,h,b,e,c,g,d",1,2,5,2,2,2,1,5,1,1,"c,b",2,3,2,3,"d,f,g,c",3,3,2,2,"g,b,e,c,f",2,3,2,1,1,1,2,1,2,"_2,_3,_4,_1,_na",4,"_2,_3,_4,_1,_na",3,2,1,2,1,"g,a,c,b,f",3,1,3,3,2,2,"b,a,c",2,1,3,"a,b,c,d",2,4,1,2,2,1,2,"b,d,e,a",3,1,1,2,3,"b,a,f,d,c,e",1,2,2,1,998,1,17,4,3,1,1,,1,2,9,9,9,2,2,1,2,1,1991,1,2,0,0,0,2,2,2,251500,1,2,1,,1,4,9,9,2,2,2,2,,1,1,2,3,5,13,2,0,0,0,0,0,0,1,0,1,1,2,NA,2,3,1,1,1,7,9,9,401,422,3790.98444,0.425740865
15,22050204,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,34,2,2,3,2,1,2,3,4,4,3,4,4,4,1,1,0,0,0,0,0,0,0,1,1,2,"_4,_1,_3,_2,_6,_5,_97,_na",0,0,0,0,1,0,0,0,2,1,"_1,_2,_3,_97,_na",0,0,0,1,0,2,9,1,1,5,1,2,2,2,2,1,1,1,10,0,10,8,8,2,9,2,9,2,NA,NA,1,5,2,1,0,0,0,0,0,0,0,1,3,3,0,10,8,8,2,1,2,1,2,1,10,0,5,5,"d,b,e,h,i,f,a,c,g",1,2,2,1,1,1,1,2,1,"d,b,e,h,i,f,a,c,g",4,4,4,4,4,4,4,4,4,2,3,3,2,2,1,1,2,999,3,3,3,2,2,2,1,"c,b,e,d,a",3,3,3,3,3,"l,d,j,b,m,a,n,f,p,c",2,2,2,2,2,2,2,1,2,2,"l,d,j,b,m,a,n,f,p,c",1,1,1,1,1,1,1,1,1,1,"_12,_4,_10,_2,_13,_1,_14,_6,_15,_3,_na",12,"_4,_10,_2,_13,_1,_14,_6,_15,_3,_na",14,Good,4,1,2,1,3,1,2,1,"b,f,c,d,h,a,e,g",2,1,1,2,2,1,1,2,3,3,"c,b",3,3,3,4,"d,c,f,g",3,3,2,3,"e,c,g,f,b",4,3,2,3,3,3,3,3,3,"_2,_1,_3,_4,_na",2,"_2,_1,_3,_4,_na",1,2,2,2,2,"c,b,g,f,a",2,2,2,2,2,2,"a,b,c",2,2,3,"a,b,c,d",3,3,3,3,1,1,3,"b,a,d,e",3,3,2,3,2,"d,a,c,b,f,e",998,998,998,998,998,998,999,5,3,1,6,,2,NA,9,9,9,NA,NA,NA,NA,2,1991,1,2,7,7,7,2,6,6,999996,6,2,1,,1,NA,9,9,999,999,999,2,,3,2,2,2,5,1,1,0,0,0,0,0,0,1,0,1,1,5,NA,1,3,1,1,1,1,9,9,143,430,9227.326476,1.036261166
16,22050221,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,33,4,4,3,3,3,4,3,3,4,4,4,4,5,2,1,0,0,0,0,0,0,0,3,5,4,"_2,_1,_3,_5,_4,_6,_97,_na",0,0,0,0,0,0,1,0,8,1,"_1,_3,_2,_97,_na",0,0,0,1,0,94,9,NA,2,2,4,3,3,3,3,3,3,3,5,5,5,5,5,6,9,6,9,NA,NA,NA,2,5,6,0,0,0,0,0,0,1,0,3,4,3,5,5,5,7,2,2,2,2,998,998,6,2,5,5,"a,g,e,f,i,c,h,d,b",3,3,2,3,2,3,3,4,3,"a,g,e,f,i,c,h,d,b",3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,2,3,1,3,3,"d,c,a,b,e",3,3,3,3,2,"m,l,d,n,p,c,f,a,j,b",1,2,2,2,1,3,2,2,2,2,"m,l,d,n,p,c,f,a,j,b",998,998,998,998,998,998,998,998,998,998,"_13,_12,_4,_14,_15,_3,_6,_1,_10,_2,_na",6,"_13,_12,_4,_14,_15,_3,_1,_10,_2,_na",1,"I didn't have a strong either way, maybe for greens slightly more. I didnt really want to vote at all, didnt think itd make a huge difference.",3,3,2,2,3,3,2,2,"g,h,d,e,f,b,a,c",1,2,3,5,3,3,2,3,3,3,"b,c",3,3,5,3,"f,d,g,c",2,3,2,2,"f,e,b,c,g",4,1,3,3,2,4,4,4,4,"_3,_2,_4,_1,_na",3,"_3,_2,_4,_1,_na",1,3,1,3,2,"f,c,a,b,g",3,3,2,3,2,4,"a,c,b",3,2,2,"a,b,c,d",2,2,2,3,2,5,3,"d,b,e,a",5,2,2,2,3,"a,f,d,c,b,e",998,998,998,998,998,998,15,10,1,2,2,,1,1,9,9,9,4,2,1,2,2,1992,1,2,0,0,0,2,998,998,999996,3,2,1,,1,8,9,9,2,1,2,94,,3,2,2,3,5,15,1,1,1,0,0,0,0,0,0,1,1,2,NA,2,3,1,0,8,2,9,9,138,499,49227.72251,5.528446104
17,22050266,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,28,2,3,2,2,1,2,2,2,2,2,999,2,3,3,1,0,0,0,0,0,0,0,2,1,4,"_2,_1,_3,_4,_5,_6,_97,_na",0,0,0,0,1,0,0,0,7,2,"_2,_1,_3,_97,_na",1,0,0,0,0,3,9,3,2,6,2,3,3,3,3,3,3,4,5,2,8,5,4,2,9,2,9,1,NA,NA,1,4,2,0,0,1,0,0,0,0,0,1,3,4,5,5,5,5,998,1,998,998,998,998,7,3,6,6,"e,c,a,d,f,i,h,b,g",2,2,2,3,2,2,2,3,3,"e,c,a,d,f,i,h,b,g",3,2,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,4,3,999,3,2,3,"b,c,a,e,d",3,3,3,3,3,"j,b,f,p,a,m,l,n,c,d",2,2,2,2,2,2,2,2,2,2,"j,b,f,p,a,m,l,n,c,d",2,3,3,3,2,2,2,2,2,2,"_10,_2,_6,_15,_1,_13,_12,_14,_3,_4,_na",12,"_10,_2,_6,_15,_1,_13,_14,_3,_4,_na",10,Snan,3,4,2,2,3,3,2,2,"a,b,h,d,f,g,c,e",3,2,3,2,3,3,3,3,3,3,"b,c",2,3,3,3,"c,d,g,f",3,2,3,4,"c,e,b,g,f",3,3,3,3,2,3,3,3,3,"_1,_2,_4,_3,_na",2,"_1,_2,_4,_3,_na",4,2,3,3,3,"b,c,a,g,f",2,2,2,1,2,3,"b,a,c",2,1,1,"a,b,c,d",4,3,3,3,2,3,3,"a,b,e,d",3,4,2,2,2,"e,d,a,f,c,b",2,998,1,1,1,1,18,4,3,1,1,,1,2,9,9,9,5,2,2,2,1,1997,1,2,6,6,6,2,2,2,250000,1,1,NA,,NA,NA,9,9,NA,NA,NA,NA,,5,2,1,1,5,11,1,0,0,0,0,0,0,1,0,1,1,4,NA,1,3,1,1,6,1,9,9,126,435,10560.91507,1.186027847
18,22050287,,,,22-Jul-25,2,2,9,4,8,NA,NA,1,33,4,4,4,4,4,999,4,4,4,4,4,4,5,3,0,0,0,0,1,0,0,0,4,5,4,"_4,_1,_3,_2,_6,_5,_97,_na",0,0,0,0,0,0,1,0,1,998,"_2,_3,_1,_97,_na",0,0,0,1,0,94,9,NA,3,6,3,999,999,3,3,3,3,999,999,999,999,999,999,6,9,6,9,NA,NA,NA,1,1,999,0,0,0,0,0,1,0,0,1,5,999,999,999,999,999,998,998,998,998,998,998,999,999,999,999,"e,d,c,g,i,f,a,b,h",999,999,999,999,999,999,999,999,999,"e,d,c,g,i,f,a,b,h",999,999,999,999,999,999,999,999,999,999,1,1,2,2,2,2,2,2,5,5,999,3,3,3,3,"a,d,e,c,b",2,2,3,2,999,"p,n,l,b,c,j,d,f,m,a",2,2,1,2,2,2,2,1,2,1,"p,n,l,b,c,j,d,f,m,a",3,3,3,3,3,3,3,3,3,3,"_15,_14,_12,_2,_3,_10,_4,_6,_13,_1,_na",12,"_15,_14,_2,_3,_10,_4,_6,_13,_1,_na",14,Not sure,4,3,2,2,2,3,2,2,"d,c,h,b,g,e,f,a",999,999,999,999,999,999,999,999,2,2,"c,b",3,3,4,1,"g,f,d,c",999,999,999,999,"b,f,g,e,c",3,2,4,2,2,999,999,999,999,"_4,_3,_2,_1,_na",2,"_4,_3,_2,_1,_na",3,999,999,999,999,"a,f,g,c,b",999,999,999,999,999,999,"b,c,a",3,3,3,"a,b,c,d",999,999,999,999,999,999,999,"e,d,b,a",999,999,999,999,3,"b,f,d,c,a,e",998,998,998,998,998,998,18,0,1,2,4,,2,NA,9,9,9,NA,NA,NA,NA,2,1992,1,2,0,2,0,2,998,998,951111,6,2,999,,999,NA,9,9,NA,NA,NA,94,,2,2,2,2,1,999,999,1,0,0,0,0,0,0,0,1,1,2,NA,2,3,1,1,6,3,9,9,213,381,48330.87178,5.427726618
19,22050293,,,,22-Jul-25,2,2,9,4,8,NA,NA,1,33,2,3,3,3,3,2,2,2,3,3,4,4,4,2,0,0,0,0,0,1,0,0,2,1,4,"_2,_6,_1,_3,_4,_5,_97,_na",0,1,0,0,0,0,0,0,8,2,"_2,_3,_1,_97,_na",0,0,0,1,0,2,9,1,1,1,2,4,4,1,3,1,1,1,2,8,4,10,3,2,9,2,9,3,NA,NA,1,6,2,0,0,1,0,0,1,0,0,1,3,2,3,7,0,4,2,2,2,1,998,998,6,1,1,1,"h,f,c,a,i,e,g,d,b",3,3,3,3,3,3,3,3,3,"h,f,c,a,i,e,g,d,b",3,4,3,4,3,3,3,3,4,3,3,3,2,2,2,2,2,2,4,1,1,1,1,1,1,"a,b,e,c,d",2,2,2,1,3,"p,f,j,b,n,m,l,c,a,d",1,1,2,1,1,1,1,1,1,1,"p,f,j,b,n,m,l,c,a,d",1,1,1,1,1,1,1,1,1,1,"_15,_6,_10,_2,_14,_13,_12,_3,_1,_4,_na",12,"_15,_6,_10,_2,_14,_13,_3,_1,_4,_na",6,Strongly disliked the opposing party,4,4,2,2,4,4,2,2,"b,e,a,f,h,c,d,g",1,3,2,3,2,3,3,3,3,2,"c,b",1,1,4,2,"d,g,c,f",5,3,5,4,"b,c,g,e,f",4,2,4,2,2,1,2,1,1,"_2,_4,_1,_3,_na",3,"_2,_4,_1,_3,_na",2,3,1,2,2,"a,b,g,c,f",2,2,2,2,2,3,"b,c,a",3,5,2,"a,b,c,d",4,2,1,5,2,5,3,"b,e,a,d",4,2,2,3,1,"b,c,e,a,f,d",1,998,998,1,998,1,17,2,5,2,1,,1,2,9,9,9,3,2,1,2,2,1992,1,2,0,0,0,2,2,2,951111,6,2,1,,1,2,9,9,2,2,2,2,,3,2,1,3,5,21,1,0,0,0,0,0,0,1,0,1,1,2,NA,1,3,1,1,6,3,9,9,232,483,11135.99401,1.250611232
20,22050326,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,33,4,4,4,4,4,4,4,4,4,4,4,4,5,3,1,0,0,0,0,0,0,0,4,5,4,"_2,_4,_6,_5,_1,_3,_97,_na",0,0,0,0,0,0,1,0,1,998,"_3,_2,_1,_97,_na",0,0,0,1,0,1,9,3,3,1,4,3,3,3,3,3,3,4,10,0,0,0,0,1,9,1,9,1,NA,NA,2,1,1,1,0,0,0,0,0,0,0,2,5,3,5,0,5,5,2,2,2,2,998,998,0,5,5,5,"f,b,h,d,a,e,c,i,g",4,4,4,4,4,4,4,4,4,"f,b,h,d,a,e,c,i,g",4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,5,1,5,2,1,3,3,"a,b,c,d,e",3,1,1,1,1,"a,b,f,l,d,n,c,p,j,m",1,1,1,1,1,1,1,1,1,1,"a,b,f,l,d,n,c,p,j,m",2,3,3,3,3,3,2,2,3,2,"_1,_2,_6,_12,_4,_14,_3,_15,_10,_13,_na",12,"_1,_2,_6,_4,_14,_3,_15,_10,_13,_na",1,Because Labor government has ruined the economy and has destroyed the livelihoods of low income earners,5,5,3,3,5,5,3,3,"g,f,c,h,b,a,e,d",3,3,3,3,3,3,3,3,4,4,"b,c",1,1,5,5,"f,d,c,g",1,1,1,1,"b,c,e,f,g",3,1,1,1,3,3,3,3,3,"_3,_2,_1,_4,_na",2,"_3,_2,_1,_4,_na",3,3,1,1,3,"a,b,c,f,g",3,3,3,3,3,2,"c,b,a",3,5,1,"a,b,c,d",3,3,1,2,1,3,5,"d,b,a,e",1,5,5,1,2,"c,d,a,e,b,f",1,1,1,998,2,1,18,0,1,2,1,,1,6,9,9,9,5,2,2,2,2,1992,1,2,0,0,3,2,998,998,951111,6,2,1,,1,8,9,9,2,2,2,1,,3,2,2,3,4,17,1,0,0,0,0,0,0,1,0,1,1,2,NA,2,3,1,0,12,1,9,9,145,353,17420.63539,1.956398528
21,22050337,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,33,1,1,2,3,3,2,2,2,3,3,3,2,2,2,0,1,1,0,0,0,0,0,2,3,2,"_1,_3,_6,_4,_2,_5,_97,_na",0,0,1,1,0,0,0,0,2,2,"_2,_1,_3,_97,_na",1,0,0,0,0,2,9,2,2,3,2,2,2,1,1,2,3,2,5,4,5,6,7,3,9,2,9,2,NA,NA,1,2,2,0,0,1,0,1,0,0,0,1,4,3,4,5,6,7,2,998,1,2,2,998,3,4,5,6,"h,g,c,a,b,f,i,e,d",2,3,2,3,4,3,2,1,3,"h,g,c,a,b,f,i,e,d",2,3,2,4,4,3,2,1,3,3,3,3,1,1,2,2,1,1,3,3,4,2,2,1,1,"d,c,b,a,e",4,3,2,1,5,"d,c,f,m,a,l,p,j,n,b",3,2,2,1,2,2,2,3,2,2,"d,c,f,m,a,l,p,j,n,b",2,998,2,1,2,3,3,3,2,998,"_4,_3,_6,_13,_1,_12,_15,_10,_14,_2,_na",3,"_4,_6,_13,_1,_12,_15,_10,_14,_2,_na",13,My reasons were based on political and financial circumstances,4,3,2,2,3,4,2,2,"f,c,e,g,a,d,h,b",3,4,3,4,3,3,3,4,2,3,"c,b",2,3,4,2,"d,f,c,g",4,2,3,5,"f,e,c,b,g",3,2,2,2,4,2,4,3,3,"_2,_3,_1,_4,_na",1,"_2,_3,_1,_4,_na",3,2,1,3,2,"f,c,b,a,g",2,2,2,1,3,3,"b,a,c",3,2,4,"a,b,c,d",4,2,3,5,2,5,3,"b,d,a,e",3,2,2,1,2,"b,d,a,e,c,f",1,998,1,2,1,2,16,4,3,1,2,,1,2,9,9,9,2,3,1,2,2,1992,1,2,0,7,7,2,998,998,999996,1,2,2,,1,1,9,9,3,1,2,94,,2,2,1,2,5,13,1,0,0,0,0,0,0,1,0,1,1,2,NA,1,3,1,0,12,1,9,9,108,406,5557.276127,0.624101624
22,22050386,,,,23-Jul-25,2,1,9,4,8,NA,NA,1,32,2,2,1,1,2,1,2,3,3,2,2,2,2,2,0,0,0,0,1,0,0,0,3,1,2,"_6,_2,_4,_5,_1,_3,_97,_na",0,1,0,0,0,0,0,0,4,2,"_3,_2,_1,_97,_na",0,0,1,0,0,2,9,1,2,3,2,1,2,2,1,3,2,3,7,5,7,8,6,2,9,2,9,3,NA,NA,2,1,2,0,0,0,1,0,0,0,0,2,3,4,7,8,8,6,998,1,1,2,2,1,6,8,8,7,"c,f,e,h,d,a,b,i,g",3,3,3,3,4,2,3,2,3,"c,f,e,h,d,a,b,i,g",2,3,2,3,2,1,2,3,4,2,2,3,1,2,2,2,1,1,4,3,4,2,3,1,2,"e,b,d,c,a",2,4,3,1,2,"n,f,p,l,d,m,a,j,c,b",2,2,3,3,2,1,2,2,2,3,"n,f,p,l,d,m,a,j,c,b",2,2,3,3,2,998,2,2,3,1,"_14,_6,_15,_12,_4,_13,_1,_10,_3,_2,_na",12,"_14,_6,_15,_4,_13,_1,_10,_3,_2,_na",4,To get hecs off,3,1,1,2,2,3,1,2,"f,a,b,c,d,e,g,h",1,2,3,2,3,3,2,2,4,4,"c,b",2,4,1,2,"d,g,f,c",2,2,3,1,"g,c,f,e,b",2,3,2,3,1,3,2,4,1,"_2,_4,_3,_1,_na",4,"_2,_4,_3,_1,_na",2,2,1,3,2,"g,b,f,c,a",1,3,2,1,2,2,"c,b,a",3,4,3,"a,b,c,d",2,4,2,3,1,3,2,"b,e,d,a",2,3,4,5,1,"f,b,e,c,d,a",1,1,2,1,998,1,999,4,3,1,1,,1,2,9,9,9,3,2,1,2,1,1993,1,2,0,0,0,2,2,2,951111,3,2,2,,1,4,9,9,2,2,2,1,,2,1,2,2,4,13,1,0,0,0,0,0,0,1,0,1,1,2,NA,1,3,1,0,12,1,9,9,134,477,4417.954754,0.496151833
